pack_code,pack_name,type_code,type_name,subtype_code,subtype_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,text/0,real_text,quantity,health_per_investigator,deck_limit,real_slot,traits,real_traits,is_unique,hidden,permanent,double_sided,url,subname,skill_willpower,skill_intellect,skill_combat,skill_agility,health,sanity,deck_requirements/size,deck_requirements/card/01006/90030,deck_requirements/card/01006/98005,deck_requirements/card/01006/01006,deck_requirements/card/01007/90031,deck_requirements/card/01007/98006,deck_requirements/card/01007/01007,deck_requirements/random/0/target,deck_requirements/random/0/value,deck_options/0/faction/0,deck_options/0/faction/1,deck_options/0/level/min,deck_options/0/level/max,deck_options/1/faction/0,deck_options/1/level/min,deck_options/1/level/max,flavor,illustrator,back_text,back_flavor,octgn_id,imagesrc,backimagesrc,deck_requirements/card/01008/90002,deck_requirements/card/01008/01008,deck_requirements/card/01009/90003,deck_requirements/card/01009/01009,deck_requirements/card/01010/90009,deck_requirements/card/01010/01010,deck_requirements/card/01011/90010,deck_requirements/card/01011/01011,deck_requirements/card/01012/90018,deck_requirements/card/01012/01012,deck_requirements/card/01013/90019,deck_requirements/card/01013/01013,deck_requirements/card/01014/01014,deck_requirements/card/01015/01015,cost,skill_wild,slot/0,restrictions/investigator/01001,restrictions/investigator/01002,restrictions/investigator/01003,restrictions/investigator/01004,restrictions/investigator/01005,xp,duplicated_by/0,duplicated_by/1,enemy_damage,enemy_horror,enemy_fight,enemy_evade,duplicate_of_code,duplicate_of_name,deck_requirements/card/02006/02006,deck_requirements/card/02007/02007,deck_options/1/limit,deck_options/1/error,deck_requirements/card/02008/02008,deck_requirements/card/02009/02009,deck_options/0/not,deck_options/0/trait/0,deck_options/1/faction/1,deck_options/2/level/min,deck_options/2/level/max,deck_options/2/limit,deck_options/2/error,deck_requirements/card/02010/98002,deck_requirements/card/02010/02010,deck_requirements/card/02011/98003,deck_requirements/card/02011/02011,deck_requirements/card/02012/02012,deck_requirements/card/02013/02013,deck_requirements/card/02014/02014,deck_requirements/card/02015/02015,restrictions/investigator/02001,restrictions/investigator/02002,restrictions/investigator/02003,restrictions/investigator/02004,restrictions/investigator/02005,victory,exile,deck_requirements/card/03007/03007,deck_requirements/card/03008/03008,deck_requirements/card/03009/03009,deck_options/1/trait/0,deck_requirements/card/03010/03010,deck_requirements/card/03011/03011,deck_requirements/card/03012/03012,deck_requirements/card/03013/03013,deck_requirements/card/03014/03014,deck_requirements/card/03015/03015,deck_options/1/uses/0,deck_options/1/uses/1,deck_options/2/trait/0,deck_requirements/card/03016/03016,deck_requirements/card/03017/03017,deck_requirements/card/03018/03018,deck_requirements/card/03019/03019,deck_options/0/faction/2,deck_options/0/faction/3,deck_options/0/faction/4,deck_options/0/atleast/factions,deck_options/0/atleast/min,deck_options/0/error,restrictions/investigator/03001,linked_to_code,linked_to_name,linked_card/pack_code,linked_card/pack_name,linked_card/type_code,linked_card/type_name,linked_card/subtype_code,linked_card/subtype_name,linked_card/faction_code,linked_card/faction_name,linked_card/id,linked_card/position,linked_card/exceptional,linked_card/myriad,linked_card/encounter_position,linked_card/code,linked_card/name,linked_card/real_name,linked_card/subname,linked_card/bonded_to,linked_card/bonded_count,linked_card/cost,linked_card/text/0,linked_card/real_text,linked_card/quantity,linked_card/skill_willpower,linked_card/skill_intellect,linked_card/skill_combat,linked_card/skill_agility,linked_card/skill_wild,linked_card/xp,linked_card/shroud,linked_card/clues,linked_card/clues_fixed,linked_card/doom,linked_card/health,linked_card/health_per_investigator,linked_card/sanity,linked_card/enemy_damage,linked_card/enemy_horror,linked_card/enemy_fight,linked_card/enemy_evade,linked_card/victory,linked_card/vengeance,linked_card/deck_limit,linked_card/slot/0,linked_card/real_slot,linked_card/stage,linked_card/traits,linked_card/real_traits,linked_card/deck_requirements,linked_card/deck_options/0,linked_card/restrictions,linked_card/flavor,linked_card/illustrator,linked_card/is_unique,linked_card/exile,linked_card/hidden,linked_card/permanent,linked_card/double_sided,linked_card/back_text,linked_card/back_flavor,linked_card/back_name,linked_card/octgn_id,linked_card/url,linked_card/imagesrc,restrictions/investigator/03002,restrictions/investigator/03003,restrictions/investigator/03004,restrictions/investigator/03005,restrictions/investigator/03006,linked_card/encounter_code,linked_card/encounter_name,linked_card/spoiler,deck_requirements/card/04006/04006,deck_requirements/card/04007/04007,deck_requirements/card/04008/04008,deck_requirements/card/04009/04009,deck_requirements/card/04010/04010,deck_requirements/card/04011/04011,deck_requirements/card/04012/04012,deck_options/2/faction/0,deck_options/3/faction/0,deck_options/3/faction/1,deck_options/3/level/min,deck_options/3/level/max,deck_options/3/limit,deck_requirements/card/04013/04013,deck_requirements/card/04014/04014,deck_requirements/card/04015/04015,deck_requirements/card/04016/04016,restrictions/investigator/04001,restrictions/investigator/04002,restrictions/investigator/04003,restrictions/investigator/04004,restrictions/investigator/04005,deck_requirements/card/05007/98011,deck_requirements/card/05007/05007,deck_requirements/card/05008/98012,deck_requirements/card/05008/05008,deck_options/3/text/0,deck_options/4/faction/0,deck_options/4/faction/1,deck_options/4/level/min,deck_options/4/level/max,deck_options/4/limit,deck_options/4/error,deck_requirements/card/05009/05009,deck_requirements/card/05010/05010,deck_requirements/card/05011/05011,deck_requirements/card/05012/05012,deck_requirements/card/05013/05013,deck_requirements/card/05014/05014,deck_requirements/card/05015/05015,deck_requirements/card/05016/05016,deck_requirements/card/05017/05017,deck_requirements/card/05018/05018,deck_requirements/card/05019/05019,deck_options/3/trait/0,restrictions/investigator/98010,restrictions/investigator/05001,restrictions/investigator/05002,restrictions/investigator/05003,restrictions/investigator/05004,restrictions/investigator/05005,restrictions/investigator/05006,faction2_code,faction2_name,bonded_cards/0/count,bonded_cards/0/code,bonded_to,bonded_count,deck_requirements/card/06006/06006,deck_requirements/card/06007/06007,deck_requirements/card/06008/06008,deck_requirements/card/06009/06009,deck_options/0/name,deck_options/0/deck_size_select/0,deck_options/0/deck_size_select/1,deck_options/0/deck_size_select/2,deck_options/2/name,deck_options/2/faction_select/0,deck_options/2/faction_select/1,deck_options/2/faction_select/2,deck_options/2/type/0,deck_options/2/type/1,deck_requirements/card/06010/06010,deck_requirements/card/06011/06011,deck_requirements/card/06012/06012,deck_options/1/name,deck_options/1/faction_select/0,deck_options/1/faction_select/1,deck_options/1/faction_select/2,deck_options/1/type/0,deck_options/1/type/1,deck_requirements/card/06013/06013,deck_requirements/card/06014/06014,deck_requirements/card/06016/06016,deck_requirements/card/06017/06017,restrictions/investigator/06001,restrictions/investigator/06002,restrictions/investigator/06003,restrictions/investigator/06004,shroud,clues,restrictions/investigator/06005,bonded_cards/1/count,bonded_cards/1/code,bonded_cards/2/count,bonded_cards/2/code,deck_requirements/card/07006/07006,deck_requirements/card/07007/07007,deck_requirements/card/07008/07008,deck_requirements/card/07009/07009,deck_requirements/card/07010/07010,deck_requirements/card/07011/07011,deck_requirements/card/07012/98017,deck_requirements/card/07012/07012,deck_requirements/card/07013/98018,deck_requirements/card/07013/07013,deck_requirements/card/07014/98014,deck_requirements/card/07014/07014,deck_requirements/card/07015/98014,deck_requirements/card/07015/07015,deck_requirements/card/07016/98015,deck_requirements/card/07016/07016,restrictions/investigator/07001,restrictions/investigator/07002,restrictions/investigator/07003,restrictions/investigator/07004,restrictions/investigator/98013,restrictions/investigator/07005,deck_requirements/card/08002/08002,deck_requirements/card/08003/08003,deck_options/3/error,restrictions/investigator/08001,deck_requirements/card/08005/98008,deck_requirements/card/08005/08005,deck_requirements/card/08006/98009,deck_requirements/card/08006/08006,restrictions/investigator/98007,restrictions/investigator/08004,deck_requirements/card/08008/08008,deck_requirements/card/08009/08009,restrictions/investigator/08007,deck_requirements/card/08015/08015,restrictions/investigator/08010,deck_requirements/card/08017/08017,deck_requirements/card/08018/08018,restrictions/investigator/08016,faction3_code,faction3_name,deck_options/0/slot/0,deck_requirements/card/60102/60102,deck_requirements/card/60103/60103,restrictions/investigator/60101,deck_requirements/card/60202/60202,deck_requirements/card/60203/60203,restrictions/investigator/60201,deck_requirements/card/60302/60302,deck_requirements/card/60303/60303,restrictions/investigator/60301,deck_requirements/card/60402/60402,deck_requirements/card/60403/60403,restrictions/investigator/60401,deck_requirements/card/60502/60502,deck_requirements/card/60503/60503,restrictions/investigator/60501,alternate_of_code,alternate_of_name,deck_options/1/trait/1,deck_options/2/trait/1,restrictions/investigator/98016,deck_requirements/card/98020/98020,deck_requirements/card/98021/98021,restrictions/investigator/98019,deck_requirements/card/99002/99002,deck_requirements/card/99003/99003,restrictions/investigator/99001
core,Core Set,event,Event,,,neutral,Neutral,10,false,false,01010,On the Lam,On the Lam,"""Skids"" O'Toole deck only.
Fast. Play after your turn begins.
Until the end of the round, non-[[Elite]] enemies cannot attack you.","""Skids"" O'Toole deck only.
Fast. Play after your turn begins.
Until the end of the round, non-[[Elite]] enemies cannot attack you.",1,false,1,,Tactic.,Tactic.,false,,false,false,https://arkhamdb.com/card/01010,,,1,,1,,,,,,,,,,,,,,,,,,,I ain't going to the pen a second time.,John Pacer,,,c53196d8-e131-438a-ab64-d5d818819767,/bundles/cards/01010.png,,,,,,,,,,,,,,,,1,2,,,,01003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,treachery,Treachery,weakness,Weakness,neutral,Neutral,11,false,false,01011,Hospital Debts,Hospital Debts,"<b>Revelation</b> - Put Hospital Debts into play in your threat area.
[free]: Move 1 resource from your resource pool to Hospital Debts. (Limit twice per round.)
<b>Forced</b> - When the game ends, if Hospital Debts has fewer than 6 resources on it: You earn 2 fewer experience for this scenario.","<b>Revelation</b> - Put Hospital Debts into play in your threat area.
[free]: Move 1 resource from your resource pool to Hospital Debts. (Limit twice per round.)
<b>Forced</b> - When the game ends, if Hospital Debts has fewer than 6 resources on it: You earn 2 fewer experience for this scenario.",1,false,1,,Task.,Task.,false,,false,false,https://arkhamdb.com/card/01011,,,,,,,,,,,,,,,,,,,,,,,,,Adam Lane,,,8c8c8662-de35-45e1-9b82-449655ecd8c2,/bundles/cards/01011.png,,,,,,,,,,,,,,,,,,,,,01003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,neutral,Neutral,12,false,false,01012,Heirloom of Hyperborea,Heirloom of Hyperborea,"Agnes Baker deck only.
[reaction] After you play a [[Spell]] card: Draw 1 card.","Agnes Baker deck only.
[reaction] After you play a [[Spell]] card: Draw 1 card.",1,false,1,Accessory,Item. Relic.,Item. Relic.,true,,false,false,https://arkhamdb.com/card/01012,Artifact from Another Life,1,,1,,,,,,,,,,,,,,,,,,,,"The etchings on its surface change from day to day, shifting and moving whenever I'm not looking.",Dani Hartel,,,e88d5324-aafd-4712-883c-4dcc3be9c02c,/bundles/cards/01012.png,,,,,,,,,,,,,,,,3,1,Accessory,,,,01004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,weakness,Weakness,neutral,Neutral,13,false,false,01013,Dark Memory,Dark Memory,"Place 1 doom on the current agenda. This effect may cause the current agenda to advance.
<b>Forced</b> - If Dark Memory is in your hand at the end of your turn, reveal it and take 2 horror.","Place 1 doom on the current agenda. This effect may cause the current agenda to advance.
<b>Forced</b> - If Dark Memory is in your hand at the end of your turn, reveal it and take 2 horror.",1,false,1,,Spell.,Spell.,false,,false,false,https://arkhamdb.com/card/01013,,,,,,,,,,,,,,,,,,,,,,,,No... not again!,Falk,,,a68108af-d124-430b-92c7-63d2d55a7995,/bundles/cards/01013.png,,,,,,,,,,,,,,,,2,,,,,,01004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,neutral,Neutral,14,false,false,01014,Wendy's Amulet,Wendy's Amulet,"Wendy Adams deck only.
You may play the topmost event in your discard pile as if it were in your hand.
<b>Forced</b> - After you play an event: Place it on the bottom of your deck instead of in your discard pile.","Wendy Adams deck only.
You may play the topmost event in your discard pile as if it were in your hand.
<b>Forced</b> - After you play an event: Place it on the bottom of your deck instead of in your discard pile.",1,false,1,Accessory,Item. Relic.,Item. Relic.,true,,false,false,https://arkhamdb.com/card/01014,,,,,,,,,,,,,,,,,,,,,,,,,Linda Tso,,,29917242-d023-4235-87f2-5ff6ff67188e,/bundles/cards/01014.png,,,,,,,,,,,,,,,,2,2,Accessory,,,,,01005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,treachery,Treachery,weakness,Weakness,neutral,Neutral,15,false,false,01015,Abandoned and Alone,Abandoned and Alone,<b>Revelation</b> - Take 2 direct horror and remove all cards in your discard pile from the game.,<b>Revelation</b> - Take 2 direct horror and remove all cards in your discard pile from the game.,1,false,1,,Madness.,Madness.,false,,false,false,https://arkhamdb.com/card/01015,,,,,,,,,,,,,,,,,,,,,,,,I don't need them. I don't need anyone.,Ben Zweifel,,,cd4dfe53-cdd3-4a88-bdfd-a3920ece4ce5,/bundles/cards/01015.png,,,,,,,,,,,,,,,,,,,,,,,01005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,guardian,Guardian,16,false,false,01016,.45 Automatic,.45 Automatic,"Uses (4 ammo).
[action] Spend 1 ammo: <b>Fight.</b> You get +1 [combat] for this attack. This attack deals +1 damage.","Uses (4 ammo).
[action] Spend 1 ammo: <b>Fight.</b> You get +1 [combat] for this attack. This attack deals +1 damage.",1,false,2,Hand,Item. Weapon. Firearm.,Item. Weapon. Firearm.,false,,false,false,https://arkhamdb.com/card/01016,,,,,1,,,,,,,,,,,,,,,,,,,,John Pacer,,,65f0cf81-c907-4d8d-b05a-4f4f610056ee,/bundles/cards/01016.png,,,,,,,,,,,,,,,,4,,Hand,,,,,,0,01516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,guardian,Guardian,17,false,false,01017,Physical Training,Physical Training,"[free] Spend 1 resource: You get +1 [willpower] for this skill test.
[free] Spend 1 resource: You get +1 [combat] for this skill test.","[free] Spend 1 resource: You get +1 [willpower] for this skill test.
[free] Spend 1 resource: You get +1 [combat] for this skill test.",1,false,2,,Talent.,Talent.,false,,false,false,https://arkhamdb.com/card/01017,,1,,1,,,,,,,,,,,,,,,,,,,,,Lake Hurwitz,,,97278962-9d51-44ab-92d9-b8307da166ea,/bundles/cards/01017.png,,,,,,,,,,,,,,,,2,,,,,,,,0,01517,60108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,guardian,Guardian,18,false,false,01018,Beat Cop,Beat Cop,"You get +1 [combat].
[free] Discard Beat Cop: Deal 1 damage to an enemy at your location.","You get +1 [combat].
[free] Discard Beat Cop: Deal 1 damage to an enemy at your location.",1,false,2,Ally,Ally. Police.,Ally. Police.,false,,false,false,https://arkhamdb.com/card/01018,,,,1,,2,2,,,,,,,,,,,,,,,,,,Nicholas Elias,,,f70b36ba-28ad-4d1c-9d02-bdf481aa110f,/bundles/cards/01018.png,,,,,,,,,,,,,,,,4,,Ally,,,,,,0,01518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,guardian,Guardian,19,false,false,01019,First Aid,First Aid,"Uses (3 supplies). If First Aid has no supplies, discard it.
[action] Spend 1 supply: Heal 1 damage or horror from an investigator at your location.","Uses (3 supplies). If First Aid has no supplies, discard it.
[action] Spend 1 supply: Heal 1 damage or horror from an investigator at your location.",1,false,2,,Talent. Science.,Talent. Science.,false,,false,false,https://arkhamdb.com/card/01019,,1,,,,,,,,,,,,,,,,,,,,,,,Sara Biddle,,,1eddd4eb-0221-4570-b4fc-15700c192a91,/bundles/cards/01019.png,,,,,,,,,,,,,,,,2,,,,,,,,0,01519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,guardian,Guardian,20,false,false,01020,Machete,Machete,"[action]: <b>Fight.</b> You get +1 [combat] for this attack. If the attacked enemy is the only enemy engaged with you, this attack deals +1 damage.","[action]: <b>Fight.</b> You get +1 [combat] for this attack. If the attacked enemy is the only enemy engaged with you, this attack deals +1 damage.",1,false,2,Hand,Item. Weapon. Melee.,Item. Weapon. Melee.,false,,false,false,https://arkhamdb.com/card/01020,,,,1,,,,,,,,,,,,,,,,,,,,"Cuts through vines, underbrush, and tentacles equally well.",Jason Caffoe,,,d959a671-030a-40ff-909d-235b815690b1,/bundles/cards/01020.png,,,,,,,,,,,,,,,,3,,Hand,,,,,,0,01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,asset,Asset,,,guardian,Guardian,21,false,false,01021,Guard Dog,Guard Dog,[reaction] When an enemy attack deals damage to Guard Dog: Deal 1 damage to the attacking enemy.,[reaction] When an enemy attack deals damage to Guard Dog: Deal 1 damage to the attacking enemy.,1,false,2,Ally,Ally. Creature.,Ally. Creature.,false,,false,false,https://arkhamdb.com/card/01021,,,,1,,3,1,,,,,,,,,,,,,,,,,"Fiercely loyal, these trained canines make for perfect companions.",Stephen Somers,,,8fb609a2-6736-4b0a-aecb-fa32ad80694d,/bundles/cards/01021.png,,,,,,,,,,,,,,,,3,,Ally,,,,,,0,01521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,,,guardian,Guardian,22,false,false,01022,Evidence!,Evidence!,"Fast. Play after you defeat an enemy.
Discover 1 clue at your location.","Fast. Play after you defeat an enemy.
Discover 1 clue at your location.",1,false,2,,Insight.,Insight.,false,,false,false,https://arkhamdb.com/card/01022,,,2,,,,,,,,,,,,,,,,,,,,,Just as I suspected!,Mark Behm,,,2d213266-75eb-4763-8544-45935c113c3c,/bundles/cards/01022.png,,,,,,,,,,,,,,,,1,,,,,,,,0,01522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,,,guardian,Guardian,23,false,false,01023,Dodge,Dodge,"Fast. Play when an enemy attacks an investigator at your location.
Cancel that attack.","Fast. Play when an enemy attacks an investigator at your location.
Cancel that attack.",1,false,2,,Tactic.,Tactic.,false,,false,false,https://arkhamdb.com/card/01023,,1,,,1,,,,,,,,,,,,,,,,,,,,Dane Cozens,,,76624e61-e481-473e-b751-a456aeba87d7,/bundles/cards/01023.png,,,,,,,,,,,,,,,,1,,,,,,,,0,01523,60113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core,Core Set,event,Event,,,guardian,Guardian,24,false,false,01024,Dynamite Blast,Dynamite Blast,Choose either your location or a connecting location. Deal 3 damage to each enemy and to each investigator at the chosen location.,Choose either your location or a connecting location. Deal 3 damage to each enemy and to each investigator at the chosen location.,1,false,2,,Tactic.,Tactic.,false,,false,false,https://arkhamdb.com/card/01024,,1,,,,,,,,,,,,,,,,,,,,,,,Dimitri Bielak,,,1213f9bd-b112-43ea-a092-d93b22795bf1,/bundles/cards/01024.png,,,,,,,,,,,,,,,,5,,,,,,,,0,01524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
